name,position,age,height,league_rank,average_market_value,highest_market_value,team_fifa_points,total_played_minutes,average_minutes_played,average_assists_per_game,total_assists,assist_per_minute,average_goals_per_game,total_goals,goals_per_minute,total_yellow_cards,team_win_ratio,overall,data_year
Shandon Baptiste,Midfield,24,180,1,2333333.333333333,3000000.0,0.0,952,39.66666666666666,0.0,0,0.0,0.0416666666666666,1,0.0010504201680672,2,0.35,70.0,2023
Jamie Shackleton,Midfield,22,168,1,2750000.0,3000000.0,0.0,707,50.5,0.0,0,0.0,0.0,0,0.0,4,0.2307692307692307,69.0,2023
Junior Dina Ebimbe,Midfield,21,184,5,5000000.0,5000000.0,112.0,392,32.666666666666664,0.0,0,0.0,0.0,0,0.0,2,0.6382978723404256,71.0,2023
Dilane Bakwa,Attack,19,179,5,450000.0,500000.0,6.0,39,7.8,0.0,0,0.0,0.0,0,0.0,0,0.1578947368421052,67.0,2023
Cheick Doucouré,Midfield,22,180,5,11333333.333333332,15000000.0,0.0,2948,86.70588235294117,0.1176470588235294,4,0.0013568521031207,0.0294117647058823,1,0.0003392130257801,7,0.4473684210526316,76.0,2023
Kristjan Asllani,Midfield,20,175,4,3875000.0,10000000.0,0.0,1541,59.26923076923077,0.0769230769230769,2,0.0012978585334198,0.0384615384615384,1,0.0006489292667099,2,0.2926829268292683,72.0,2023
Fabiano Parisi,Defender,21,178,4,4000000.0,4500000.0,0.0,1475,59.0,0.04,1,0.0006779661016949,0.0,0,0.0,5,0.2926829268292683,71.0,2023
Nicola Zalewski,Midfield,20,175,4,5166666.666666666,12000000.0,100.0,801,47.11764705882353,0.0,0,0.0,0.0,0,0.0,1,0.5,74.0,2023
Yasser Larouci,Defender,21,176,5,2000000.0,2500000.0,0.0,333,27.75,0.0833333333333333,1,0.003003003003003,0.0,0,0.0,1,0.2368421052631578,65.0,2023
Romain Faivre,Midfield,23,180,5,15000000.0,15000000.0,75.0,2943,75.46153846153847,0.1282051282051282,5,0.001698946653075,0.2564102564102564,10,0.0033978933061501,1,0.4791666666666667,78.0,2023
Destiny Udogie,Defender,19,188,4,9250000.0,17000000.0,0.0,2694,72.8108108108108,0.081081081081081,3,0.0011135857461024,0.1351351351351351,5,0.001855976243504,4,0.3170731707317073,74.0,2023
Isaac Lihadji,Attack,20,177,5,3500000.0,3500000.0,30.0,251,15.6875,0.25,4,0.0159362549800796,0.0625,1,0.0039840637450199,1,0.3829787234042553,69.0,2023
Sékou Mara,Attack,19,183,5,2333333.333333333,3000000.0,6.0,896,34.46153846153846,0.0,0,0.0,0.2307692307692307,6,0.0066964285714285,2,0.1578947368421052,69.0,2023
Nathanaël Mbuku,Attack,20,170,5,8500000.0,9000000.0,2.0,1417,45.70967741935484,0.032258064516129,1,0.0007057163020465,0.064516129032258,2,0.0014114326040931,1,0.2894736842105263,72.0,2023
Joan García,Goalkeeper,21,191,3,400000.0,400000.0,10.0,287,71.75,0.0,0,0.0,0.0,0,0.0,0,0.3170731707317073,66.0,2023
Musa Juwara,Attack,20,170,4,800000.0,1000000.0,0.0,42,42.0,0.0,0,0.0,0.0,0,0.0,1,0.5,67.0,2023
Edoardo Bove,Midfield,20,181,4,833333.3333333333,1100000.0,100.0,63,5.727272727272728,0.0,0,0.0,0.0909090909090909,1,0.0158730158730158,0,0.5,68.0,2023
Jeremy Sarmiento,Midfield,20,178,1,1650000.0,3000000.0,0.0,45,9.0,0.0,0,0.0,0.0,0,0.0,0,0.325,66.0,2023
Adam Obert,Defender,19,188,4,900000.0,900000.0,0.0,453,56.625,0.0,0,0.0,0.0,0,0.0,1,0.1951219512195122,63.0,2023
Frederik Winther,Defender,21,190,2,1000000.0,1000000.0,0.0,417,83.4,0.0,0,0.0,0.2,1,0.0023980815347721,2,0.3055555555555556,65.0,2023
Sofiane Diop,Attack,22,175,5,20000000.0,20000000.0,26.0,2392,58.34146341463415,0.1707317073170731,7,0.0029264214046822,0.1951219512195121,8,0.0033444816053511,6,0.5,78.0,2023
Christopher Wooh,Defender,20,191,5,2333333.333333333,3000000.0,0.0,1050,75.0,0.1428571428571428,2,0.0019047619047619,0.0,0,0.0,2,0.4473684210526316,68.0,2023
Kristoffer Askildsen,Midfield,21,190,4,1900000.0,2000000.0,0.0,955,43.40909090909091,0.0,0,0.0,0.0,0,0.0,6,0.2926829268292683,68.0,2023
Denso Kasius,Defender,19,183,4,1106250.0,2000000.0,0.0,267,33.375,0.0,0,0.0,0.0,0,0.0,0,0.3076923076923077,63.0,2023
Rayan Aït-Nouri,Defender,21,180,1,17500000.0,20000000.0,16.0,2008,80.32,0.2,5,0.0024900398406374,0.04,1,0.0004980079681274,4,0.4,76.0,2023
Hugo Siquet,Defender,19,180,2,6500000.0,7000000.0,1.0,1389,81.70588235294117,0.0,0,0.0,0.0,0,0.0,5,0.5,70.0,2023
Jude Bellingham,Midfield,19,186,2,75000000.0,80000000.0,78.0,3796,86.27272727272727,0.3181818181818181,14,0.0036880927291886,0.1363636363636363,6,0.0015806111696522,11,0.5869565217391305,84.0,2023
Ömer Faruk Beyaz,Midfield,18,171,2,1000000.0,1000000.0,0.0,79,15.8,0.0,0,0.0,0.0,0,0.0,0,0.2222222222222222,64.0,2023
Aaron Hickey,Defender,20,185,4,13500000.0,18000000.0,0.0,2834,78.72222222222223,0.0277777777777777,1,0.0003528581510232,0.1388888888888888,5,0.0017642907551164,7,0.3076923076923077,75.0,2023
Azzedine Ounahi,Midfield,22,182,5,1825000.0,3000000.0,0.0,1623,50.71875,0.0625,2,0.0012322858903265,0.0625,2,0.0012322858903265,2,0.2631578947368421,70.0,2023
Petar Zovko,Goalkeeper,20,192,4,87500.0,100000.0,0.0,28,28.0,0.0,0,0.0,0.0,0,0.0,0,0.275,58.0,2023
Matías Arezo,Attack,19,172,3,6666666.666666666,7000000.0,13.0,156,19.5,0.0,0,0.0,0.0,0,0.0,1,0.225,68.0,2023
Tanguy Coulibaly,Attack,21,178,2,3500000.0,4500000.0,0.0,1172,53.27272727272727,0.0909090909090909,2,0.0017064846416382,0.0,0,0.0,8,0.2222222222222222,69.0,2023
Manu Sánchez,Defender,21,171,3,9333333.333333332,10000000.0,0.0,2350,69.11764705882354,0.088235294117647,3,0.0012765957446808,0.0294117647058823,1,0.0004255319148936,5,0.3414634146341463,74.0,2023
Malo Gusto,Defender,19,178,5,7750000.0,12000000.0,75.0,2325,62.83783783783784,0.1351351351351351,5,0.0021505376344086,0.0,0,0.0,5,0.4791666666666667,75.0,2023
Yayah Kallon,Attack,21,175,4,1833333.3333333333,2000000.0,0.0,707,41.588235294117645,0.1764705882352941,3,0.0042432814710042,0.0588235294117647,1,0.0014144271570014,3,0.1463414634146341,68.0,2023
Salva Ferrer,Defender,24,184,4,1300000.0,1300000.0,0.0,1669,57.55172413793103,0.1034482758620689,3,0.0017974835230677,0.0,0,0.0,3,0.275,67.0,2023
Fer Niño,Attack,21,191,3,4125000.0,5000000.0,0.0,1037,41.48,0.0,0,0.0,0.08,2,0.0019286403085824,3,0.3255813953488372,71.0,2023
Riccardo Ciervo,Attack,20,190,4,1266666.6666666665,1500000.0,0.0,294,24.5,0.1666666666666666,2,0.0068027210884353,0.0,0,0.0,1,0.2926829268292683,61.0,2023
Gavi,Midfield,17,173,3,46250000.0,60000000.0,114.0,3090,65.74468085106383,0.1276595744680851,6,0.0019417475728155,0.0425531914893617,2,0.0006472491909385,16,0.490566037735849,79.0,2023
Wilfried Singo,Defender,21,190,4,14000000.0,15000000.0,2.5,2704,75.11111111111111,0.1111111111111111,4,0.0014792899408284,0.0833333333333333,3,0.0011094674556213,5,0.35,76.0,2023
Jean Onana,Midfield,22,189,5,3833333.333333333,5000000.0,6.0,1845,80.21739130434783,0.0869565217391304,2,0.0010840108401084,0.1304347826086956,3,0.0016260162601626,3,0.1578947368421052,73.0,2023
Carney Chukwuemeka,Midfield,18,187,1,3666666.6666666665,6000000.0,0.0,294,24.5,0.0833333333333333,1,0.0034013605442176,0.0,0,0.0,0,0.3333333333333333,64.0,2023
Félix Lemaréchal,Midfield,18,180,5,500000.0,600000.0,26.0,8,8.0,0.0,0,0.0,0.0,0,0.0,0,0.5,63.0,2023
Elye Wahi,Attack,19,181,5,8666666.666666666,12000000.0,0.0,1766,53.51515151515152,0.0606060606060606,2,0.001132502831257,0.303030303030303,10,0.0056625141562853,2,0.3157894736842105,74.0,2023
Diego Coppola,Defender,18,192,4,900000.0,1000000.0,0.0,339,67.8,0.0,0,0.0,0.0,0,0.0,0,0.375,67.0,2023
Leo Fuhr Hjelde,Defender,18,190,1,800000.0,800000.0,0.0,226,75.33333333333333,0.0,0,0.0,0.0,0,0.0,0,0.2307692307692307,65.0,2023
Tanner Tessmann,Midfield,20,188,4,2333333.333333333,2500000.0,0.0,844,36.69565217391305,0.0,0,0.0,0.0,0,0.0,1,0.1951219512195122,66.0,2023
Mohamed-Ali Cho,Attack,18,182,5,13000000.0,15000000.0,0.0,1847,57.71875,0.03125,1,0.0005414185165132,0.125,4,0.002165674066053,6,0.2631578947368421,70.0,2023
Jamie Bynoe-Gittens,Attack,17,177,2,4000000.0,4000000.0,78.0,133,33.25,0.0,0,0.0,0.0,0,0.0,0,0.5869565217391305,67.0,2023
Kamory Doumbia,Midfield,19,170,5,650000.0,1000000.0,2.0,348,43.5,0.125,1,0.0028735632183908,0.25,2,0.0057471264367816,1,0.2894736842105263,63.0,2023
Facundo Pellistri,Attack,20,175,3,3000000.0,4000000.0,0.0,753,32.73913043478261,0.0,0,0.0,0.0,0,0.0,0,0.225,70.0,2023
Pedri,Midfield,19,174,3,80000000.0,80000000.0,114.0,1708,77.63636363636364,0.0454545454545454,1,0.0005854800936768,0.2272727272727272,5,0.002927400468384,1,0.490566037735849,85.0,2023
Salis Abdul Samed,Midfield,22,179,5,2125000.0,3000000.0,0.0,2469,79.64516129032258,0.0,0,0.0,0.032258064516129,1,0.0004050222762251,11,0.2368421052631578,71.0,2023
Chiquinho,Attack,22,179,1,1800000.0,3000000.0,16.0,1149,45.96,0.24,6,0.0052219321148825,0.12,3,0.0026109660574412,5,0.4,69.0,2023
Sidney Raebiger,Midfield,17,176,2,750000.0,750000.0,83.0,15,7.5,0.0,0,0.0,0.0,0,0.0,0,0.5384615384615384,62.0,2023
David Pereira da Costa,Midfield,21,168,5,2500000.0,4500000.0,0.0,1463,44.333333333333336,0.1515151515151515,5,0.0034176349965823,0.0909090909090909,3,0.0020505809979494,2,0.4473684210526316,73.0,2023
Tyrick Mitchell,Defender,22,175,1,17000000.0,25000000.0,0.0,3444,86.1,0.05,2,0.0005807200929152,0.0,0,0.0,1,0.3488372093023256,76.0,2023
Alexis Tibidi,Attack,18,187,2,1033333.3333333333,1200000.0,0.0,379,29.153846153846157,0.0,0,0.0,0.0,0,0.0,1,0.2222222222222222,65.0,2023
Théo Le Bris,Midfield,19,170,5,400000.0,400000.0,0.0,57,14.25,0.0,0,0.0,0.0,0,0.0,0,0.2105263157894736,57.0,2023
Ismaël Doukouré,Defender,18,183,5,1500000.0,1500000.0,2.5,16,16.0,0.0,0,0.0,0.0,0,0.0,0,0.4473684210526316,63.0,2023
Vanderson,Defender,21,173,5,11500000.0,18000000.0,26.0,1296,68.21052631578948,0.0526315789473684,1,0.0007716049382716,0.1052631578947368,2,0.0015432098765432,4,0.5,76.0,2023
Mathys Tel,Attack,17,183,5,1666666.6666666665,2000000.0,33.0,50,7.142857142857143,0.0,0,0.0,0.0,0,0.0,0,0.55,64.0,2023
Redwan Bourlès,Midfield,19,186,5,283333.3333333333,300000.0,0.0,13,3.25,0.0,0,0.0,0.0,0,0.0,0,0.2105263157894736,61.0,2023
Ibrahima Baldé,Attack,19,185,5,233333.3333333333,300000.0,0.0,54,13.5,0.0,0,0.0,0.0,0,0.0,0,0.4473684210526316,59.0,2023
Saïdou Sow,Defender,19,185,5,4000000.0,4000000.0,4.0,990,76.15384615384616,0.0769230769230769,1,0.001010101010101,0.1538461538461538,2,0.002020202020202,2,0.1842105263157894,70.0,2023
Maxime Estève,Defender,20,193,5,2933333.333333333,4500000.0,0.0,1857,77.375,0.0,0,0.0,0.0,0,0.0,2,0.3157894736842105,72.0,2023
Zlatan Ibrahimović,Attack,40,195,4,3500000.0,4000000.0,38.0,1168,43.25925925925926,0.1111111111111111,3,0.0025684931506849,0.2962962962962962,8,0.0068493150684931,3,0.6041666666666666,82.0,2023
Jesús Navas,Defender,36,170,3,3000000.0,3000000.0,91.0,2366,71.6969696969697,0.0909090909090909,3,0.0012679628064243,0.0,0,0.0,5,0.4615384615384615,83.0,2023
Hugo Lloris,Goalkeeper,35,188,1,7000000.0,7000000.0,83.0,3630,90.75,0.0,0,0.0,0.0,0,0.0,2,0.5813953488372093,87.0,2023
Thomas Mangani,Midfield,35,183,5,700000.0,800000.0,0.0,2195,66.51515151515152,0.0606060606060606,2,0.0009111617312072,0.2121212121212121,7,0.0031890660592255,6,0.2631578947368421,73.0,2023
Sergio Ramos,Defender,36,184,5,7000000.0,8000000.0,112.0,799,66.58333333333333,0.0,0,0.0,0.1666666666666666,2,0.0025031289111389,3,0.6382978723404256,84.0,2023
Lionel Messi,Attack,35,170,5,55000000.0,60000000.0,112.0,2782,84.3030303030303,0.4545454545454545,15,0.005391804457225,0.3333333333333333,11,0.0039539899352983,1,0.6382978723404256,91.0,2023
Gonzalo Castro,Midfield,35,172,2,700000.0,900000.0,0.0,432,36.0,0.0833333333333333,1,0.0023148148148148,0.0833333333333333,1,0.0023148148148148,0,0.1666666666666666,72.0,2023
Manolo Reina,Goalkeeper,37,186,3,200000.0,200000.0,0.0,1890,90.0,0.0,0,0.0,0.0,0,0.0,4,0.3255813953488372,71.0,2023
Thiago Silva,Defender,37,181,1,2500000.0,2500000.0,123.0,3836,83.3913043478261,0.0434782608695652,2,0.0005213764337851,0.0652173913043478,3,0.0007820646506777,3,0.631578947368421,86.0,2023
Toni Kroos,Midfield,32,183,3,25000000.0,30000000.0,124.0,3397,75.4888888888889,0.0666666666666666,3,0.0008831321754489,0.0666666666666666,3,0.0008831321754489,6,0.6964285714285714,88.0,2023
José Fonte,Defender,38,191,5,900000.0,1000000.0,30.0,4230,90.0,0.0425531914893617,2,0.0004728132387706,0.0,0,0.0,7,0.3829787234042553,80.0,2023
Jessy Moulin,Goalkeeper,36,184,5,283333.3333333333,300000.0,0.0,630,90.0,0.0,0,0.0,0.0,0,0.0,1,0.2368421052631578,69.0,2023
Andrea Masiello,Defender,36,184,4,600000.0,800000.0,0.0,516,73.71428571428571,0.0,0,0.0,0.0,0,0.0,3,0.1463414634146341,69.0,2023
Marco Reus,Midfield,33,180,2,12000000.0,13000000.0,78.0,3445,84.02439024390245,0.4634146341463414,19,0.0055152394775036,0.3170731707317073,13,0.0037735849056603,4,0.5869565217391305,85.0,2023
Robert Lewandowski,Attack,33,185,2,47500000.0,50000000.0,138.0,4006,87.08695652173913,0.1521739130434782,7,0.0017473789316025,1.0869565217391304,50,0.0124812780828756,3,0.7021276595744681,91.0,2023
Gareth Bale,Attack,32,186,3,5250000.0,10000000.0,124.0,290,41.42857142857143,0.0,0,0.0,0.1428571428571428,1,0.0034482758620689,2,0.6964285714285714,81.0,2023
Andreas Luthe,Goalkeeper,35,195,2,850000.0,900000.0,5.0,2790,90.0,0.0,0,0.0,0.0,0,0.0,3,0.5121951219512195,75.0,2023
James McArthur,Midfield,34,178,1,1350000.0,1500000.0,0.0,1509,68.5909090909091,0.1818181818181818,4,0.002650762094102,0.0,0,0.0,3,0.3488372093023256,75.0,2023
Samir Ujkani,Goalkeeper,33,186,4,200000.0,200000.0,0.0,90,90.0,0.0,0,0.0,0.0,0,0.0,0,0.2926829268292683,68.0,2023
Erik Pieters,Defender,33,183,1,950000.0,1000000.0,2.5,727,60.583333333333336,0.0833333333333333,1,0.0013755158184319,0.0,0,0.0,1,0.1794871794871795,71.0,2023
Dan Gosling,Midfield,32,180,1,1000000.0,1000000.0,0.0,191,38.2,0.0,0,0.0,0.2,1,0.0052356020942408,0,0.1538461538461538,70.0,2023
Joel Obi,Midfield,31,178,4,550000.0,600000.0,0.0,1230,53.47826086956522,0.0434782608695652,1,0.0008130081300813,0.0,0,0.0,4,0.2,69.0,2023
Manuel Gulde,Defender,31,184,2,1850000.0,2000000.0,1.0,1550,62.0,0.0,0,0.0,0.0,0,0.0,2,0.5,74.0,2023
Moussa Sissoko,Midfield,32,187,1,5833333.333333333,8000000.0,0.0,3295,89.05405405405405,0.027027027027027,1,0.0003034901365705,0.054054054054054,2,0.0006069802731411,5,0.1538461538461538,77.0,2023
Ante Budimir,Attack,30,190,3,6000000.0,6000000.0,0.0,1837,61.23333333333333,0.0666666666666666,2,0.0010887316276537,0.3,9,0.004899292324442,3,0.3414634146341463,76.0,2023
Tony Jantschke,Defender,32,177,2,1000000.0,1200000.0,21.0,227,75.66666666666667,0.0,0,0.0,0.0,0,0.0,0,0.3783783783783784,72.0,2023
Pavao Pervan,Goalkeeper,34,194,2,600000.0,600000.0,22.5,630,90.0,0.0,0,0.0,0.0,0,0.0,0,0.3170731707317073,73.0,2023
Zanka,Defender,32,189,1,1350000.0,1500000.0,0.0,517,64.625,0.0,0,0.0,0.125,1,0.0019342359767891,2,0.35,72.0,2023
Tolgay Arslan,Midfield,31,180,4,2400000.0,2500000.0,0.0,1768,53.57575757575758,0.0606060606060606,2,0.001131221719457,0.0303030303030303,1,0.0005656108597285,10,0.3170731707317073,75.0,2023
Nicolas Höfler,Midfield,32,181,2,2500000.0,2500000.0,1.0,3112,88.91428571428571,0.2,7,0.0022493573264781,0.0857142857142857,3,0.0009640102827763,6,0.5,75.0,2023
Tobias Strobl,Midfield,32,188,2,950000.0,1000000.0,0.0,445,74.16666666666667,0.0,0,0.0,0.0,0,0.0,2,0.3055555555555556,73.0,2023
Salva Sevilla,Midfield,38,178,3,300000.0,300000.0,0.0,1678,52.4375,0.125,4,0.00238379022646,0.15625,5,0.002979737783075,2,0.3255813953488372,75.0,2023
Marwin Hitz,Goalkeeper,34,194,2,1000000.0,1000000.0,78.0,495,82.5,0.0,0,0.0,0.0,0,0.0,0,0.5869565217391305,78.0,2023
Craig Cathcart,Defender,33,189,1,1350000.0,1500000.0,0.0,2486,77.6875,0.03125,1,0.0004022526146419,0.0,0,0.0,3,0.1538461538461538,72.0,2023
Karim Bellarabi,Attack,32,184,2,3250000.0,3500000.0,53.0,944,42.90909090909091,0.2272727272727272,5,0.0052966101694915,0.1818181818181818,4,0.0042372881355932,3,0.5454545454545454,79.0,2023
José Callejón,Attack,35,178,4,1250000.0,1500000.0,0.0,1458,44.18181818181818,0.0909090909090909,3,0.0020576131687242,0.0303030303030303,1,0.0006858710562414,0,0.5227272727272727,75.0,2023
Fábio,Defender,31,172,5,1800000.0,1800000.0,0.0,1678,62.14814814814815,0.074074074074074,2,0.00119189511323,0.0,0,0.0,8,0.3947368421052631,72.0,2023
Abdoulaye Bamba,Defender,32,182,5,550000.0,600000.0,0.0,455,45.5,0.0,0,0.0,0.0,0,0.0,1,0.2631578947368421,71.0,2023
Roberto Soriano,Midfield,31,182,4,6500000.0,8000000.0,0.0,2727,75.75,0.1111111111111111,4,0.0014668133480014,0.0277777777777777,1,0.0003667033370003,6,0.3076923076923077,77.0,2023
Ashley Barnes,Attack,32,185,1,1750000.0,2000000.0,2.5,799,34.73913043478261,0.0,0,0.0,0.0434782608695652,1,0.0012515644555694,4,0.1794871794871795,72.0,2023
Vasilios Lampropoulos,Defender,32,185,2,600000.0,700000.0,0.0,1264,84.26666666666667,0.0,0,0.0,0.0,0,0.0,1,0.3947368421052631,68.0,2023
Néstor Araújo,Defender,30,188,3,4500000.0,5000000.0,0.0,2619,77.02941176470588,0.0,0,0.0,0.0,0,0.0,4,0.3414634146341463,75.0,2023
Leonardo Pavoletti,Attack,33,188,4,2050000.0,2500000.0,0.0,1685,48.142857142857146,0.0571428571428571,2,0.001186943620178,0.1428571428571428,5,0.0029673590504451,9,0.1951219512195122,72.0,2023
Jaume Costa,Defender,34,171,3,1350000.0,1500000.0,0.0,2058,73.5,0.1785714285714285,5,0.0024295432458697,0.0,0,0.0,6,0.3255813953488372,76.0,2023
Vitolo,Attack,32,184,3,2000000.0,2500000.0,11.0,216,30.857142857142858,0.0,0,0.0,0.0,0,0.0,0,0.2051282051282051,77.0,2023
Kevin Strootman,Midfield,32,186,4,2250000.0,3000000.0,0.0,734,66.72727272727273,0.0,0,0.0,0.0,0,0.0,4,0.1951219512195122,73.0,2023
Andriy Yarmolenko,Attack,32,189,1,3000000.0,3500000.0,21.0,816,28.13793103448276,0.0344827586206896,1,0.0012254901960784,0.1034482758620689,3,0.0036764705882352,1,0.4528301886792453,75.0,2023
Jens Stryger Larsen,Defender,31,182,4,2333333.333333333,3000000.0,0.0,746,62.16666666666666,0.0833333333333333,1,0.0013404825737265,0.0,0,0.0,1,0.3170731707317073,75.0,2023
Jordi Alba,Defender,33,170,3,12000000.0,15000000.0,114.0,3893,88.47727272727273,0.2727272727272727,12,0.0030824556896994,0.0681818181818181,3,0.0007706139224248,14,0.490566037735849,85.0,2023
Marcel Halstenberg,Defender,30,188,2,7333333.333333333,10000000.0,83.0,705,47.0,0.0,0,0.0,0.0666666666666666,1,0.001418439716312,1,0.5384615384615384,78.0,2023
Jonathan Schmid,Defender,32,179,2,1350000.0,1500000.0,1.0,797,49.8125,0.0625,1,0.001254705144291,0.0625,1,0.001254705144291,0,0.5,74.0,2023
Nemanja Gudelj,Defender,30,187,3,4000000.0,4000000.0,91.0,1552,55.42857142857143,0.0,0,0.0,0.0,0,0.0,7,0.4615384615384615,79.0,2023
Martin Kelly,Defender,32,191,1,1000000.0,1000000.0,0.0,90,90.0,0.0,0,0.0,0.0,0,0.0,0,0.3488372093023256,72.0,2023
Salomón Rondón,Attack,32,186,1,3833333.333333333,5000000.0,3.0,990,45.0,0.0454545454545454,1,0.001010101010101,0.1363636363636363,3,0.003030303030303,2,0.3333333333333333,74.0,2023
Aïssa Mandi,Defender,30,184,3,6000000.0,6000000.0,78.0,1608,73.0909090909091,0.0,0,0.0,0.0909090909090909,2,0.0012437810945273,3,0.4259259259259259,78.0,2023
Christian Kabasele,Defender,31,187,1,3000000.0,3000000.0,0.0,1190,74.375,0.0,0,0.0,0.0,0,0.0,0,0.1538461538461538,74.0,2023
Nicola Sansone,Attack,30,173,4,2500000.0,3000000.0,0.0,881,32.629629629629626,0.1851851851851851,5,0.0056753688989784,0.074074074074074,2,0.0022701475595913,6,0.3076923076923077,75.0,2023
Christoph Kramer,Midfield,31,191,2,3833333.333333333,5000000.0,21.0,829,43.63157894736842,0.0,0,0.0,0.0,0,0.0,1,0.3783783783783784,77.0,2023
Stefan Bell,Defender,30,192,2,2500000.0,2500000.0,0.0,3140,87.22222222222223,0.0,0,0.0,0.0555555555555555,2,0.0006369426751592,10,0.4054054054054054,75.0,2023
Francesco Di Tacchio,Midfield,32,186,4,500000.0,600000.0,0.0,1379,68.95,0.0,0,0.0,0.0,0,0.0,4,0.2,64.0,2023
Timo Horn,Goalkeeper,29,192,2,2933333.333333333,4000000.0,4.0,1170,90.0,0.0,0,0.0,0.0,0,0.0,0,0.4324324324324324,75.0,2023
Nathaniel Clyne,Defender,31,175,1,2000000.0,2000000.0,0.0,1552,77.6,0.05,1,0.0006443298969072,0.0,0,0.0,1,0.3488372093023256,74.0,2023
Isco,Midfield,30,176,3,9750000.0,15000000.0,124.0,407,23.94117647058824,0.0,0,0.0,0.1176470588235294,2,0.0049140049140049,1,0.6964285714285714,82.0,2023
Federico Fernández,Defender,33,190,1,1750000.0,2000000.0,0.0,522,74.57142857142857,0.0,0,0.0,0.0,0,0.0,0,0.3333333333333333,73.0,2023
Marco Silvestri,Goalkeeper,31,191,4,5666666.666666666,6000000.0,0.0,3360,90.8108108108108,0.0,0,0.0,0.0,0,0.0,1,0.3170731707317073,79.0,2023
Stefan Ortega,Goalkeeper,29,185,2,6000000.0,6000000.0,0.0,3180,90.85714285714286,0.0,0,0.0,0.0,0,0.0,1,0.1666666666666666,80.0,2023
Antonio Rüdiger,Defender,29,190,1,36666666.666666664,40000000.0,123.0,4716,92.47058823529412,0.0784313725490196,4,0.0008481764206955,0.0784313725490196,4,0.0008481764206955,12,0.631578947368421,87.0,2023
Ricardo Rodríguez,Defender,29,182,4,2700000.0,3400000.0,2.5,2597,72.13888888888889,0.0277777777777777,1,0.000385059684251,0.0,0,0.0,4,0.35,74.0,2023
Mário Rui,Defender,31,168,4,8000000.0,8000000.0,66.0,3307,84.7948717948718,0.1538461538461538,6,0.001814333232537,0.0,0,0.0,7,0.574468085106383,78.0,2023
Simone Romagnoli,Defender,32,193,4,1100000.0,1200000.0,0.0,1752,79.63636363636364,0.0,0,0.0,0.0909090909090909,2,0.0011415525114155,5,0.2926829268292683,73.0,2023
Kevin De Bruyne,Midfield,31,181,1,87500000.0,90000000.0,134.0,3165,73.6046511627907,0.3255813953488372,14,0.0044233807266982,0.4186046511627906,18,0.0056872037914691,4,0.7142857142857143,91.0,2023
Marvin Plattenhardt,Defender,30,181,2,2500000.0,3500000.0,4.0,1816,78.95652173913044,0.1739130434782608,4,0.0022026431718061,0.0,0,0.0,3,0.2972972972972973,74.0,2023
Matt Ritchie,Midfield,32,173,1,1900000.0,2000000.0,0.0,1412,74.3157894736842,0.1052631578947368,2,0.0014164305949008,0.0,0,0.0,5,0.3333333333333333,73.0,2023
Joel Ward,Defender,32,186,1,2000000.0,2000000.0,0.0,2752,88.7741935483871,0.0,0,0.0,0.0,0,0.0,8,0.3488372093023256,74.0,2023
Josuha Guilavogui,Midfield,31,188,5,3750000.0,4000000.0,6.0,2764,76.77777777777777,0.0277777777777777,1,0.0003617945007235,0.0277777777777777,1,0.0003617945007235,12,0.1578947368421052,75.0,2023
Robin Knoche,Defender,30,189,2,6166666.666666666,7500000.0,5.0,3630,90.75,0.025,1,0.0002754820936639,0.025,1,0.0002754820936639,8,0.5121951219512195,76.0,2023
Kyle Walker,Defender,32,183,1,21500000.0,25000000.0,134.0,2603,86.76666666666667,0.0666666666666666,2,0.0007683442182097,0.0333333333333333,1,0.0003841721091048,3,0.7142857142857143,85.0,2023
